location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,cumulative_confirmed,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_PR_72055,2021-05-12,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,311,64,3875,19427,4467736,17.971667,-66.908056,17,6,27.296296,25.04321,29.950617,0.395111,22.407407,74.085002
US_PR_72055,2021-05-13,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,1,312,70,3945,19427,4467736,17.971667,-66.908056,17,6,27.302469,24.740741,29.882716,0.0,21.888889,71.525876
US_PR_72055,2021-05-14,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,3,315,109,4054,19427,4467736,17.971667,-66.908056,17,6,26.864198,23.697531,29.518519,1.68275,22.37037,75.839211
US_PR_72055,2021-05-15,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,5,320,102,4156,19427,4467736,17.971667,-66.908056,17,6,27.0,24.018519,30.296296,0.798286,22.194444,74.637757
US_PR_72055,2021-05-16,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,4,324,103,4259,19427,4467736,17.971667,-66.908056,17,6,27.37037,23.950617,30.580247,1.016,22.537037,74.557591
US_PR_72055,2021-05-17,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,3,327,0,4259,19427,4467736,17.971667,-66.908056,17,6,27.444444,23.895062,30.419753,0.0,22.212963,72.685359
US_PR_72055,2021-05-18,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,1,328,6,4265,19427,4467736,17.971667,-66.908056,17,6,27.425926,23.91358,30.685185,0.0,22.287037,72.505898
US_PR_72055,2021-05-19,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,1,329,103,4368,19427,4467736,17.971667,-66.908056,17,6,27.938272,24.296296,31.691358,0.03175,22.583333,72.430851
US_PR_72055,2021-05-20,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,329,72,4440,19427,4467736,17.971667,-66.908056,17,6,27.740741,24.919753,30.95679,0.0,23.12963,75.327601
US_PR_72055,2021-05-21,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,4,333,0,4440,19427,4467736,17.971667,-66.908056,17,6,27.462963,24.537037,30.641975,0.0,22.796296,75.29476
US_PR_72055,2021-05-22,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,333,127,4567,19427,4467736,17.971667,-66.908056,17,6,27.783951,24.604938,30.450617,0.0635,23.018519,74.66925
US_PR_72055,2021-05-23,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,333,42,4609,19427,4467736,17.971667,-66.908056,17,6,26.179012,23.333333,29.666667,16.691429,22.046296,79.03616
US_PR_72055,2021-05-24,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,2,335,18,4627,19427,4467736,17.971667,-66.908056,17,6,27.308642,23.611111,30.351852,12.925778,22.87963,76.536942
US_PR_72055,2021-05-25,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,3,338,4,4631,19427,4467736,17.971667,-66.908056,17,6,27.679012,24.697531,30.006173,0.0,22.925926,74.397599
US_PR_72055,2021-05-26,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,338,191,4822,19427,4467736,17.971667,-66.908056,17,6,28.271605,26.049383,30.388889,0.169333,22.768519,72.56607
US_PR_72055,2021-05-27,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,338,110,4932,19427,4467736,17.971667,-66.908056,17,6,27.481481,24.524691,30.271605,0.0,22.583333,72.938802
US_PR_72055,2021-05-28,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,338,79,5011,19427,4467736,17.971667,-66.908056,17,6,27.154321,24.314815,30.061728,0.0,22.666667,74.545245
US_PR_72055,2021-05-29,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,338,37,5048,19427,4467736,17.971667,-66.908056,17,6,26.962963,24.191358,30.302469,1.016,22.481481,75.405925
US_PR_72055,2021-05-30,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,1,339,78,5126,19427,4467736,17.971667,-66.908056,17,6,27.382716,24.382716,30.117284,1.27,22.240741,72.904135
US_PR_72055,2021-05-31,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,339,0,5126,19427,4467736,17.971667,-66.908056,17,6,27.240741,24.055556,30.024691,5.969,22.648148,75.038124
US_PR_72055,2021-06-01,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,339,30,5156,19427,4467736,17.971667,-66.908056,17,6,26.537037,24.209877,29.259259,4.789714,22.574074,76.782188
US_PR_72055,2021-06-02,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,339,25,5181,19427,4467736,17.971667,-66.908056,17,6,27.58642,25.006173,29.444444,2.54,22.537037,74.486063
US_PR_72055,2021-06-03,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,339,30,5211,19427,4467736,17.971667,-66.908056,17,6,27.080247,24.549383,29.833333,0.8255,22.398148,73.891421
US_PR_72055,2021-06-04,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,339,37,5248,19427,4467736,17.971667,-66.908056,17,6,27.17284,24.611111,29.771605,2.2225,22.722222,75.743217
US_PR_72055,2021-06-05,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,339,82,5330,19427,4467736,17.971667,-66.908056,17,6,26.876543,23.944444,30.04321,3.519714,23.009259,78.968271
US_PR_72055,2021-06-06,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,339,0,5330,19427,4467736,17.971667,-66.908056,17,6,27.191358,24.407407,29.987654,5.442857,22.685185,75.821709
US_PR_72055,2021-06-07,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,339,72,5402,19427,4467736,17.971667,-66.908056,17,6,26.907407,24.364198,29.487654,1.580444,22.916667,78.579933
US_PR_72055,2021-06-08,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,339,1,5403,19427,4467736,17.971667,-66.908056,17,6,26.487654,23.932099,29.166667,2.455333,22.935185,80.174759
US_PR_72055,2021-06-09,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,339,42,5445,19427,4467736,17.971667,-66.908056,17,6,26.092593,23.104938,29.765432,4.717143,23.074074,82.721659
US_PR_72055,2021-06-10,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,339,63,5508,19427,4467736,17.971667,-66.908056,17,6,26.240741,23.419753,29.938272,5.987143,23.138889,82.972567
US_PR_72055,2021-06-11,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,339,0,5508,19427,4467736,17.971667,-66.908056,17,6,26.969136,24.67284,29.716049,12.7,23.666667,81.985134
US_PR_72055,2021-06-12,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,339,49,5557,19427,4467736,17.971667,-66.908056,17,6,27.277778,24.45679,29.932099,0.056444,23.462963,79.224738
US_PR_72055,2021-06-13,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,339,16,5573,19427,4467736,17.971667,-66.908056,17,6,27.728395,24.765432,30.135802,0.09525,23.564815,77.738898
US_PR_72055,2021-06-14,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,339,45,5618,19427,4467736,17.971667,-66.908056,17,6,28.061728,25.277778,30.506173,0.338667,23.481481,75.735981
US_PR_72055,2021-06-15,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,339,439,6057,19427,4467736,17.971667,-66.908056,17,6,28.469136,25.882716,30.845679,0.1905,24.083333,76.644669
US_PR_72055,2021-06-16,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,339,33,6090,19427,4467736,17.971667,-66.908056,17,6,28.296296,25.771605,30.851852,0.112889,23.907407,76.525665
US_PR_72055,2021-06-17,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,339,22,6112,19427,4467736,17.971667,-66.908056,17,6,28.166667,25.401235,31.0,0.79375,24.240741,78.736564
US_PR_72055,2021-06-18,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,339,73,6185,19427,4467736,17.971667,-66.908056,17,6,28.388889,25.648148,31.271605,2.12725,23.777778,75.747167
US_PR_72055,2021-06-19,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,1,340,40,6225,19427,4467736,17.971667,-66.908056,17,6,28.203704,25.17284,31.012346,0.084667,23.490741,75.207329
US_PR_72055,2021-06-20,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,340,92,6317,19427,4467736,17.971667,-66.908056,17,6,27.938272,25.240741,30.87037,5.442857,24.583333,81.66445
US_PR_72055,2021-06-21,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,340,21,6338,19427,4467736,17.971667,-66.908056,17,6,27.925926,25.401235,30.351852,0.8255,24.027778,79.065786
US_PR_72055,2021-06-22,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,340,0,6338,19427,4467736,17.971667,-66.908056,17,6,27.166667,24.95679,29.969136,1.27,23.444444,79.688448
US_PR_72055,2021-06-23,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,340,62,6400,19427,4467736,17.971667,-66.908056,17,6,27.253086,24.432099,30.333333,3.2385,22.861111,75.778081
US_PR_72055,2021-06-24,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,340,32,6432,19427,4467736,17.971667,-66.908056,17,6,27.320988,24.592593,30.0,0.8255,22.833333,74.552455
US_PR_72055,2021-06-25,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,340,138,6570,19427,4467736,17.971667,-66.908056,17,6,27.339506,24.481481,30.290123,0.544286,22.87963,75.189403
US_PR_72055,2021-06-26,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,340,67,6637,19427,4467736,17.971667,-66.908056,17,6,27.135802,23.783951,30.567901,1.088571,23.287037,78.602335
US_PR_72055,2021-06-27,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,340,0,6637,19427,4467736,17.971667,-66.908056,17,6,26.944444,23.376543,30.290123,14.296571,23.101852,79.168733
US_PR_72055,2021-06-28,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,2,342,23,6660,19427,4467736,17.971667,-66.908056,17,6,27.487654,24.216049,30.302469,8.128,23.361111,77.496174
US_PR_72055,2021-06-29,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,342,37,6697,19427,4467736,17.971667,-66.908056,17,6,27.839506,24.95679,30.845679,1.975556,23.268519,75.667743
US_PR_72055,2021-06-30,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,342,112,6809,19427,4467736,17.971667,-66.908056,17,6,28.012346,24.617284,30.938272,0.0,23.064815,73.768091
US_PR_72055,2021-07-01,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,342,639,7448,19427,4467736,17.971667,-66.908056,17,6,28.203704,25.203704,30.993827,7.493,24.638889,80.574576
US_PR_72055,2021-07-02,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,342,0,7448,19427,4467736,17.971667,-66.908056,17,6,28.790123,26.092593,31.117284,0.620889,23.990741,74.99397
US_PR_72055,2021-07-03,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,342,89,7537,19427,4467736,17.971667,-66.908056,17,6,28.975309,25.901235,31.604938,0.6985,24.12963,74.387563
US_PR_72055,2021-07-04,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,342,43,7580,19427,4467736,17.971667,-66.908056,17,6,28.524691,25.950617,31.179012,0.310444,23.657407,74.369175
US_PR_72055,2021-07-05,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,342,0,7580,19427,4467736,17.971667,-66.908056,17,6,28.012346,25.154321,30.598765,0.725714,23.101852,74.030427
US_PR_72055,2021-07-06,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,342,17,7597,19427,4467736,17.971667,-66.908056,17,6,28.253086,24.969136,30.925926,0.254,23.407407,74.366918
US_PR_72055,2021-07-07,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,342,14,7611,19427,4467736,17.971667,-66.908056,17,6,28.5,26.030864,31.253086,0.03175,23.935185,75.917416
US_PR_72055,2021-07-08,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,342,36,7647,19427,4467736,17.971667,-66.908056,17,6,28.783951,26.45679,31.358025,0.09525,23.916667,74.591389
US_PR_72055,2021-07-09,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,342,63,7710,19427,4467736,17.971667,-66.908056,17,6,28.493827,25.87037,31.271605,0.141111,23.027778,71.75737
US_PR_72055,2021-07-10,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,342,46,7756,19427,4467736,17.971667,-66.908056,17,6,27.882716,24.938272,30.512346,2.88925,23.361111,75.678561
US_PR_72055,2021-07-11,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,342,49,7805,19427,4467736,17.971667,-66.908056,17,6,28.08642,25.197531,31.049383,2.032,24.157407,79.163601
US_PR_72055,2021-07-12,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,1,343,5,7810,19427,4467736,17.971667,-66.908056,17,6,28.58642,26.191358,30.796296,1.7145,24.222222,76.912423
US_PR_72055,2021-07-13,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,343,22,7832,19427,4467736,17.971667,-66.908056,17,6,28.388889,26.006173,30.814815,0.635,24.203704,77.289791
US_PR_72055,2021-07-14,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,343,41,7873,19427,4467736,17.971667,-66.908056,17,6,27.358025,24.530864,30.382716,0.169333,22.824074,75.085507
US_PR_72055,2021-07-15,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,343,0,7873,19427,4467736,17.971667,-66.908056,17,6,27.382716,24.012346,30.691358,0.254,22.546296,73.361749
US_PR_72055,2021-07-16,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,1,344,33,7906,19427,4467736,17.971667,-66.908056,17,6,27.962963,24.567901,30.969136,2.25425,23.203704,74.15391
US_PR_72055,2021-07-17,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,3,347,15,7921,19427,4467736,17.971667,-66.908056,17,6,28.228395,25.388889,31.092593,2.314222,23.638889,75.552282
US_PR_72055,2021-07-18,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,347,16,7937,19427,4467736,17.971667,-66.908056,17,6,28.222222,25.125,31.291667,3.513667,24.416667,79.105247
US_PR_72055,2021-07-19,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,347,4,7941,19427,4467736,17.971667,-66.908056,17,6,28.673611,25.826389,31.131944,0.834571,23.861111,74.177045
US_PR_72055,2021-07-20,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,347,0,7941,19427,4467736,17.971667,-66.908056,17,6,28.722222,26.291667,31.416667,0.0,23.981481,75.179169
US_PR_72055,2021-07-21,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,347,14,7955,19427,4467736,17.971667,-66.908056,17,6,28.409722,25.736111,31.625,0.0,23.638889,74.802119
US_PR_72055,2021-07-22,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,2,349,91,8046,19427,4467736,17.971667,-66.908056,17,6,28.319444,25.173611,31.291667,3.71475,23.583333,74.668566
US_PR_72055,2021-07-23,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,5,354,0,8046,19427,4467736,17.971667,-66.908056,17,6,28.340278,25.423611,31.0625,1.124857,24.601852,79.029869
US_PR_72055,2021-07-24,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,2,356,19,8065,19427,4467736,17.971667,-66.908056,17,6,27.638889,25.055556,30.673611,2.243667,24.509259,84.59586
US_PR_72055,2021-07-25,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,1,357,24,8089,19427,4467736,17.971667,-66.908056,17,6,27.840278,25.423611,30.805556,10.202333,24.703704,84.47552
US_PR_72055,2021-07-26,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,2,359,5,8094,19427,4467736,17.971667,-66.908056,17,6,28.236111,24.986111,31.152778,4.064,24.824074,81.875391
US_PR_72055,2021-07-27,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,2,361,3,8097,19427,4467736,17.971667,-66.908056,17,6,28.472222,25.423611,31.520833,0.127,23.611111,74.350402
US_PR_72055,2021-07-28,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,3,364,2,8099,19427,4467736,17.971667,-66.908056,17,6,27.761905,24.31746,31.119048,0.8128,23.166667,75.226934
US_PR_72055,2021-07-29,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,1,365,18,8117,19427,4467736,17.971667,-66.908056,17,6,28.444444,24.791667,31.118056,4.572,23.62963,75.92727
US_PR_72055,2021-07-30,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,365,38,8155,19427,4467736,17.971667,-66.908056,17,6,28.270833,25.145833,31.229167,1.886857,24.222222,78.998648
US_PR_72055,2021-07-31,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,365,0,8155,19427,4467736,17.971667,-66.908056,17,6,28.604167,25.777778,31.354167,2.751667,24.537037,78.748367
US_PR_72055,2021-08-01,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,365,13,8168,19427,4467736,17.971667,-66.908056,17,6,28.576389,25.805556,31.298611,0.09525,24.138889,76.980718
US_PR_72055,2021-08-02,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,5,370,17,8185,19427,4467736,17.971667,-66.908056,17,6,27.819444,25.222222,30.631944,0.592667,23.324074,75.979097
US_PR_72055,2021-08-03,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,370,0,8185,19427,4467736,17.971667,-66.908056,17,6,27.548611,24.152778,30.701389,0.508,23.62963,78.963121
US_PR_72055,2021-08-04,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,1,371,17,8202,19427,4467736,17.971667,-66.908056,17,6,27.673611,24.381944,31.090278,2.286,23.87037,79.827492
US_PR_72055,2021-08-05,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,3,374,32,8234,19427,4467736,17.971667,-66.908056,17,6,28.555556,25.152778,31.451389,0.9525,24.055556,76.477968
US_PR_72055,2021-08-06,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,2,376,30,8264,19427,4467736,17.971667,-66.908056,17,6,28.805556,25.604167,31.833333,0.15875,24.138889,75.522645
US_PR_72055,2021-08-07,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,0,376,0,8264,19427,4467736,17.971667,-66.908056,17,6,28.215278,25.291667,31.118056,0.042333,23.537037,75.085023
US_PR_72055,2021-08-08,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,4,380,11,8275,19427,4467736,17.971667,-66.908056,17,6,27.840278,24.625,31.041667,0.0508,23.740741,78.160877
US_PR_72055,2021-08-09,ChIJi7nfDNY2HYwRUeQvKM8Seco,Q1019645,geoId/72055,US,United States of America,PR,Puerto Rico,72055,Guánica Municipio,US,USA,2,2,382,1,8276,19427,4467736,17.971667,-66.908056,17,6,28.597222,25.270833,31.333333,1.651,23.712963,74.397271
